sample,label
G041621__chr19___4342786____4347243_neg|680|same,0
G050362__chr20___40089328____40220347_neg|114525|same,0
G078490__chr7___22402703____22419443_neg|8807|same,0
G078490__chr7___35933965____35971146_neg|33585|same,0
G078490__chr7___37547398____37585499_neg|35740|same,0
G078490__chr7___56116400____56176346_neg|30956|diff,1
G078490__chr7___97773506____97851687_neg|10681|same,0
promoter__chr17___52864842____52865442_pos|45|same,0
promoter__chr20___64102359____64105559_pos|28|same,0
promoter__chr5___106950501____106954701_pos|1586|same,0
promoter__chr8___143354312____143360712_pos|1548|same,0
enhancer__chr11___88712536____88721336_pos|5542|same,0
enhancer__chr6___26121614____26129614_pos|2581|diff,1
NR_146144_____1|4738|same,0
NR_146144_____1|12745|same,0
NR_145822_____1|875|same,0
ENST00000477984_____1|54|same,0
ENST00000447194_____1|380|same,0
ENST00000448672_____1|197|same,0
ENST00000457336_____1|136|same,0
ENST00000517384_____1|298|same,0
ENST00000560903_____1|765|same,0
ENST00000563866_____1|98|same,0
ENST00000582546_____1|43|same,0
ENST00000632058_____1|1185|same,0
ENST00000608442_____1|4977|same,0
ENST00000339021_____4|3391|same,0
ENST00000623179_____1|125|same,0
ENST00000624592_____1|728|same,0
ENST00000624417_____1|37|same,0
ENST00000623130_____1|26167|same,0
ENST00000368195_____3|1255|same,0
ENST00000476008_____1|237|same,0
ENST00000226091_____2|130|same,0
ENST00000538307_____1|620|same,0
ENST00000601528_____1|359|same,0
ENST00000565609_____1|1462|same,0
ENST00000610553_____1|1897|same,0
ENST00000355689_____5|3352|same,0
ENST00000512047_____2|2368|same,0
ENST00000642069_____1|269|same,0
T249874|3523|same,0
T293919|2455|same,0
G033992__chr17___13550994____13608034_pos|21384|same,0
G033992__chr17___32103099____32120111_pos|3179|same,0
G088469__chrX___51642067____51681818_pos|36495|same,0
G041621__chr19___35908295____35945172_neg|9570|same,0
G004234__chr21___7770591____7788702_neg|12644|same,0
G078490__chr7___140479569____140518419_neg|624|same,0
promoter__chr2___219518990____219523390_neg|785|same,0
enhancer__chr9___37172403____37174803_pos|655|same,0
MER31A__chr13___98043897____98044387_neg|423|same,0
NR_146117_____1|2486|diff,1
ENST00000428222_____1|945|same,0
ENST00000569860_____1|706|same,0
ENST00000600364_____2|338|same,0
ENST00000624179_____1|281|diff,1
ENST00000521227_____1|169|same,0
promoter__chr10___48984343____48987543_pos|2720|same,0
NR_145819_____1|7040|diff,1
ENST00000622628_____1|400|same,0
ENST00000636175_____1|1662|same,0
NR_146117_____1|811|same,0
31895|25|same,0
ENST00000583516_____1|1312|diff,1
